"FileName","Hash"
"C:\Windows\System32\DriverStore\FileRepository\mdmzyxel.inf_amd64_1edcf626fd489056\mdmzyxel.inf","06DBC2FB581B7A388AE4FE0F2635776F"
"C:\Windows\System32\DriverStore\FileRepository\mdmzyxlg.inf_amd64_c5ee07feb8dae038\mdmzyxlg.inf","2F38E3F6ABCB8142CB2FC8218590AFAD"
"C:\Windows\System32\DriverStore\FileRepository\megasas.inf_amd64_289e18fb610dd883\megasas.inf","6BA6E7F2744D9BE90DDD470F76B576A7"
"C:\Windows\System32\DriverStore\FileRepository\megasas.inf_amd64_289e18fb610dd883\megasas.sys","CE4B01081B8FD211A7A34219D5E8154A"
"C:\Windows\System32\DriverStore\FileRepository\megasas2i.inf_amd64_ed501deb0beeb5cb\megasas2i.inf","3BA9E2D3CDF0E7539C3F144B3DC15B83"
"C:\Windows\System32\DriverStore\FileRepository\megasas2i.inf_amd64_ed501deb0beeb5cb\MegaSas2i.sys","F3C6B901E3FF70F27A17CFDDD7BA85AA"
"C:\Windows\System32\DriverStore\FileRepository\megasas35i.inf_amd64_4df7f6223ebcd28d\megasas35i.inf","A6A1A49694BB1D0186E0C2D05C1BC924"
"C:\Windows\System32\DriverStore\FileRepository\megasas35i.inf_amd64_4df7f6223ebcd28d\megasas35i.sys","EB84966D14F9342C8AD3D78BA9AA8754"
"C:\Windows\System32\DriverStore\FileRepository\megasr.inf_amd64_72258921635be994\megasr.inf","93B8E8B18BACDB9C3B02A5F6DF6947A8"
"C:\Windows\System32\DriverStore\FileRepository\megasr.inf_amd64_72258921635be994\megasr.sys","A4DC7070D92AD82A7BDF2F69C155AF69"
"C:\Windows\System32\DriverStore\FileRepository\memory.inf_amd64_9af3a8a63d4cb5f9\memory.inf","54EB62CCAA59C85CD7B668A48B32B690"
"C:\Windows\System32\DriverStore\FileRepository\memory.inf_amd64_9af3a8a63d4cb5f9\pnpmem.sys","2769F200292C0F941A10BD60C33EA4A6"
"C:\Windows\System32\DriverStore\FileRepository\mf.inf_amd64_e3c6d8265de5138c\mf.inf","7083E450D8F10BF25023DBAB0F8B951A"
"C:\Windows\System32\DriverStore\FileRepository\mf.inf_amd64_e3c6d8265de5138c\mf.sys","5F91650F24167C511D37E2E202D5AD6D"
"C:\Windows\System32\DriverStore\FileRepository\mgtdyn.inf_amd64_a6235e923dc4047c\mgtdyn.dll","4142F07A644950D036EE4EE518F99F37"
"C:\Windows\System32\DriverStore\FileRepository\mgtdyn.inf_amd64_a6235e923dc4047c\mgtdyn.inf","515F6B550B962C25A917DDF52667A2A4"
"C:\Windows\System32\DriverStore\FileRepository\microsoft_bluetooth_a2dp.inf_amd64_16f804680ea8e876\BthA2dp.sys","4E6F56F1C1A1418DC10733810346EB6E"
"C:\Windows\System32\DriverStore\FileRepository\microsoft_bluetooth_a2dp.inf_amd64_16f804680ea8e876\microsoft_bluetooth_a2dp.inf","F9DE4F21D92810AF8DEE0EF3A9035984"
"C:\Windows\System32\DriverStore\FileRepository\microsoft_bluetooth_a2dp_snk.inf_amd64_213eeba98cc6f2f4\microsoft_bluetooth_a2dp_snk.inf","2A735EA262A3AEDBFCC251670F6B2676"
"C:\Windows\System32\DriverStore\FileRepository\microsoft_bluetooth_a2dp_src.inf_amd64_0bdbb11733d87f9a\microsoft_bluetooth_a2dp_src.inf","977B49F16F4512B7BBD52E905E5F883E"
"C:\Windows\System32\DriverStore\FileRepository\microsoft_bluetooth_avrcptransport.inf_amd64_6506aa4ac05430d7\Microsoft.Bluetooth.AvrcpTransport.sys","B74FFC6301B3312A9F59E04E487BC72A"
"C:\Windows\System32\DriverStore\FileRepository\microsoft_bluetooth_avrcptransport.inf_amd64_6506aa4ac05430d7\microsoft_bluetooth_avrcptransport.inf","D5ADEAB7D3CF15D395F9B3D7BA8C967C"
"C:\Windows\System32\DriverStore\FileRepository\microsoft_bluetooth_hfp.inf_amd64_20bd525cd77d0362\BthHfAud.sys","703B29DFF67A57C4A9C67368D65C7D35"
"C:\Windows\System32\DriverStore\FileRepository\microsoft_bluetooth_hfp.inf_amd64_20bd525cd77d0362\BthHfEnum.sys","E7695E8EC994918210016D67D4E2512B"
"C:\Windows\System32\DriverStore\FileRepository\microsoft_bluetooth_hfp.inf_amd64_20bd525cd77d0362\microsoft_bluetooth_hfp.inf","927AF2D8414CADB2681D00008E35F1CF"
"C:\Windows\System32\DriverStore\FileRepository\microsoft_bluetooth_hfp_ag.inf_amd64_d2736f1d9bc815e1\microsoft_bluetooth_hfp_ag.inf","D92BD822EC7A6AA2E0DB662E84C85F2C"
"C:\Windows\System32\DriverStore\FileRepository\microsoft_bluetooth_hfp_hf.inf_amd64_0c00f8f3a465c9a4\microsoft_bluetooth_hfp_hf.inf","D9FB6E6A5E378CE9FDD7E0DEAB8FBD6D"
"C:\Windows\System32\DriverStore\FileRepository\miradisp.inf_amd64_14cd3615d012fdf0\MiraDisp.dll","80D81529FD10FE0EAE26FC4826B64451"
"C:\Windows\System32\DriverStore\FileRepository\miradisp.inf_amd64_14cd3615d012fdf0\miradisp.inf","8CE76AA2F395DAABE962415FFB480EFE"
"C:\Windows\System32\DriverStore\FileRepository\mlx4_bus.inf_amd64_4c426f3bebc68844\ibbus.sys","329F2FEC47FD8754FC44A8F3F283C915"
"C:\Windows\System32\DriverStore\FileRepository\mlx4_bus.inf_amd64_4c426f3bebc68844\mlx4_bus.inf","7184C4657F61375CA0188E5C55BA1C9E"
"C:\Windows\System32\DriverStore\FileRepository\mlx4_bus.inf_amd64_4c426f3bebc68844\mlx4_bus.sys","517DC2DF12A391699F8432AF89947F2B"
"C:\Windows\System32\DriverStore\FileRepository\mlx4_bus.inf_amd64_4c426f3bebc68844\ndfltr.sys","D62777BD13AC73F8FB20039B701D5292"
"C:\Windows\System32\DriverStore\FileRepository\mlx4_bus.inf_amd64_4c426f3bebc68844\winmad.sys","0816C30E3395E667EFFFB92B4EA66A05"
"C:\Windows\System32\DriverStore\FileRepository\mlx4_bus.inf_amd64_4c426f3bebc68844\winverbs.sys","F4C4FD42F8DD657157823DB617CC3A3D"
"C:\Windows\System32\DriverStore\FileRepository\modemcsa.inf_amd64_a76330a2da8329a2\csamsp.dll","C9038D0D3F56F3CCAD31D550A23E0C7A"
"C:\Windows\System32\DriverStore\FileRepository\modemcsa.inf_amd64_a76330a2da8329a2\modemcsa.inf","C48E4DC9CEF9813C53688DA03CE5FDAC"
"C:\Windows\System32\DriverStore\FileRepository\modemcsa.inf_amd64_a76330a2da8329a2\MODEMCSA.sys","F0644D79229A5E9BA256D0B6A6C1C934"
"C:\Windows\System32\DriverStore\FileRepository\monitor.inf_amd64_8a98af5011ee4dc6\monitor.inf","2B43955915D0143C3D8617B1CAC08E87"
"C:\Windows\System32\DriverStore\FileRepository\monitor.inf_amd64_8a98af5011ee4dc6\monitor.sys","D279BFB856809EB1C2E1CED379DF897A"
"C:\Windows\System32\DriverStore\FileRepository\mrvlpcie8897.inf_amd64_07fc330c5a5730ca\mrvlpcie8897.inf","A895C0FA63A4234A419AA3D88B3398A3"
"C:\Windows\System32\DriverStore\FileRepository\mrvlpcie8897.inf_amd64_07fc330c5a5730ca\mrvlpcie8897.sys","5ADE5BC51D4330F39C1AB27C5D17A46C"
"C:\Windows\System32\DriverStore\FileRepository\msclmd.inf_amd64_d677afecc5e43162\msclmd.inf","490505F619AE6AEBF701A72BFC784DA5"
"C:\Windows\System32\DriverStore\FileRepository\msdri.inf_amd64_97bef65a8432edd4\msdri.inf","5E7C4491402189A6F988B49EA6ED8EA5"
"C:\Windows\System32\DriverStore\FileRepository\msdv.inf_amd64_5c153f7ff7d0d00a\msdv.inf","8C0F89A9A13FA3CF0302CE1C0A2C7915"
"C:\Windows\System32\DriverStore\FileRepository\msdv.inf_amd64_5c153f7ff7d0d00a\msdv.sys","E07C41592D2F66F9E94DA0FA362356DE"
"C:\Windows\System32\DriverStore\FileRepository\msgpiowin32.inf_amd64_46634fa071d1db0d\msgpiowin32.inf","CC6FBF08DEB1D985C7A16A06514DFEF6"
"C:\Windows\System32\DriverStore\FileRepository\msgpiowin32.inf_amd64_46634fa071d1db0d\msgpiowin32.sys","6092FD060EC4132A799BDAD61845DDB7"
"C:\Windows\System32\DriverStore\FileRepository\mshdc.inf_amd64_ded026dc21bf9462\atapi.sys","B2C716CEBC11930E3C1E38C3B6B9DDED"
"C:\Windows\System32\DriverStore\FileRepository\mshdc.inf_amd64_ded026dc21bf9462\ataport.sys","2B1A0E457A9823283F0090D2C023716F"
"C:\Windows\System32\DriverStore\FileRepository\mshdc.inf_amd64_ded026dc21bf9462\intelide.sys","1C05B2A3D4698256421A4B35D9DDFBAE"
"C:\Windows\System32\DriverStore\FileRepository\mshdc.inf_amd64_ded026dc21bf9462\mshdc.inf","48AE001A273200861DA96ACC87431D55"
"C:\Windows\System32\DriverStore\FileRepository\mshdc.inf_amd64_ded026dc21bf9462\pciide.sys","5252320118508123B9902521CD70A8BA"
"C:\Windows\System32\DriverStore\FileRepository\mshdc.inf_amd64_ded026dc21bf9462\pciidex.sys","DD328F28E16536EFE0659A66B329FA3E"
"C:\Windows\System32\DriverStore\FileRepository\mshdc.inf_amd64_ded026dc21bf9462\storahci.sys","25BB6274EC9795A04AC3C08C8156D084"
"C:\Windows\System32\DriverStore\FileRepository\msmouse.inf_amd64_1793a485b491b199\mouclass.sys","4352C109DD892A5A5413897A74103024"
"C:\Windows\System32\DriverStore\FileRepository\msmouse.inf_amd64_1793a485b491b199\mouhid.sys","66E41E31DEBD4E1A2762945B4F15C780"
"C:\Windows\System32\DriverStore\FileRepository\msmouse.inf_amd64_1793a485b491b199\msmouse.inf","0F68C0BDBB5EFBBC599C883BAE89FAA7"
"C:\Windows\System32\DriverStore\FileRepository\msmouse.inf_amd64_1793a485b491b199\sermouse.sys","B13F5A8574F0B71B2E4C84B171C28724"
"C:\Windows\System32\DriverStore\FileRepository\msports.inf_amd64_f2e8231e8b60f214\msports.inf","22718B9DA1D91C1970F6D026FD3A81CD"
"C:\Windows\System32\DriverStore\FileRepository\msports.inf_amd64_f2e8231e8b60f214\parport.sys","138FDB1EBCB61287A645BD3B06DBED5E"
"C:\Windows\System32\DriverStore\FileRepository\msports.inf_amd64_f2e8231e8b60f214\serenum.sys","7A289A4FFAA43D81F091A302512059A6"
"C:\Windows\System32\DriverStore\FileRepository\msports.inf_amd64_f2e8231e8b60f214\serial.sys","DCE5D050F3B06D30985EE126257DEEB6"
"C:\Windows\System32\DriverStore\FileRepository\mssmbios.inf_amd64_9fc7fe03de136fc1\mssmbios.inf","FC1A810FADF34A35812E3D7D37C415B7"
"C:\Windows\System32\DriverStore\FileRepository\mssmbios.inf_amd64_9fc7fe03de136fc1\mssmbios.sys","DB89919F84809686BD4F8C24EB6CB3FA"
"C:\Windows\System32\DriverStore\FileRepository\mstape.inf_amd64_3e2c4fa2d4cbb487\mstape.inf","B512A7AC0EB9004D0E712C6A29CB92FF"
"C:\Windows\System32\DriverStore\FileRepository\mstape.inf_amd64_3e2c4fa2d4cbb487\mstape.sys","BCF6436818935F6A153291BF72A9C4F1"
"C:\Windows\System32\DriverStore\FileRepository\msux64w10.inf_amd64_5aa81644af5957b3\msux64w10.inf","8A1ED9E0E3030DDC957C6A5390BF155E"
"C:\Windows\System32\DriverStore\FileRepository\msux64w10.inf_amd64_5aa81644af5957b3\msux64w10.sys","77BEE7FCDEA04882DE8997965E0DF72D"
"C:\Windows\System32\DriverStore\FileRepository\mtconfig.inf_amd64_fe91941ed205cd9b\mtconfig.inf","AB74A1CEB500A10373DC019E53C93C8A"
"C:\Windows\System32\DriverStore\FileRepository\mtconfig.inf_amd64_fe91941ed205cd9b\MTConfig.sys","8EE2EEE12398FEA5BC8E37AAAFE59852"
"C:\Windows\System32\DriverStore\FileRepository\multiprt.inf_amd64_a9b96d6c7813082a\multiprt.inf","C0211806FC2BD1465DF2DA412C078A14"
"C:\Windows\System32\DriverStore\FileRepository\mvumis.inf_amd64_f0f4d0c799bb854a\mvumis.inf","729427663B7AB78B4133D3741490CEA8"
"C:\Windows\System32\DriverStore\FileRepository\mvumis.inf_amd64_f0f4d0c799bb854a\mvumis.sys","82B656712713424A707F1E127C68E02F"
"C:\Windows\System32\DriverStore\FileRepository\mwlu97w8x64.inf_amd64_23bc3dc6d91eebdc\mwlu97w8x64.inf","249924233AFB6B3D35E30C9482DF3787"
"C:\Windows\System32\DriverStore\FileRepository\mwlu97w8x64.inf_amd64_23bc3dc6d91eebdc\mwlu97w8x64.sys","F49E9780E00012600B350BEBC60EFAB5"
"C:\Windows\System32\DriverStore\FileRepository\ndiscap.inf_amd64_a009d240f9b4a192\ndiscap.inf","E4FFA478C2959B23B36F1E968B3D894C"
"C:\Windows\System32\DriverStore\FileRepository\ndisimplatform.inf_amd64_b6b644565437983a\ndisimplatform.inf","3D35D029D47DB088B25ABB8893036D88"
"C:\Windows\System32\DriverStore\FileRepository\ndisimplatformmp.inf_amd64_8de1181bfd1f1628\ndisimplatformmp.inf","A9D872B6ADD7383F09AE1E7AD31DD4C0"
"C:\Windows\System32\DriverStore\FileRepository\ndisuio.inf_amd64_6096fd74a67ccd5d\ndisuio.inf","8345E15B8144A92087DF4752754CCEED"
"C:\Windows\System32\DriverStore\FileRepository\ndisvirtualbus.inf_amd64_e8d548ad6f0a613a\ndisvirtualbus.inf","E1EFA004C3FF5D32983FDF620CD1F69F"
"C:\Windows\System32\DriverStore\FileRepository\net1ic64.inf_amd64_5f033e913d34d111\e1i65x64.sys","80D54727BA06412794788ECFB278AD81"
"C:\Windows\System32\DriverStore\FileRepository\net1ic64.inf_amd64_5f033e913d34d111\net1ic64.inf","2F9CC4DACFE52E6691134435297154CA"
"C:\Windows\System32\DriverStore\FileRepository\net1yx64.inf_amd64_8604d8a50804b9c1\e1y60x64.sys","CFE0E3D5EFBF0649E5900CBFCC2B95F7"
"C:\Windows\System32\DriverStore\FileRepository\net1yx64.inf_amd64_8604d8a50804b9c1\net1yx64.inf","0C6CB282436F4390DA139905DEBAC3E7"
"C:\Windows\System32\DriverStore\FileRepository\net44amd.inf_amd64_450d4b1e35cc8e0d\b44amd64.sys","2BC7C1697B633692A061A4A36ED9DFDD"
"C:\Windows\System32\DriverStore\FileRepository\net44amd.inf_amd64_450d4b1e35cc8e0d\net44amd.inf","C20F73BF402A58F61FE1CE8638B47DB2"
"C:\Windows\System32\DriverStore\FileRepository\net7400-x64-n650.inf_amd64_557ce3b37c3e0e3b\lan7400-x64-n650.sys","F35681523E342C3062E9F0E5FECC3239"
"C:\Windows\System32\DriverStore\FileRepository\net7400-x64-n650.inf_amd64_557ce3b37c3e0e3b\net7400-x64-n650.inf","4D4EC3E625781447BBCD063E4C6D8584"
"C:\Windows\System32\DriverStore\FileRepository\net7500-x64-n650f.inf_amd64_cc87c915f33d1c27\lan7500-x64-n650f.sys","9E67D18935F535F42209363F67505992"
"C:\Windows\System32\DriverStore\FileRepository\net7500-x64-n650f.inf_amd64_cc87c915f33d1c27\net7500-x64-n650f.inf","BF1AE7DE8DE7065EC9E2D697CC4C8C13"
"C:\Windows\System32\DriverStore\FileRepository\net7800-x64-n650f.inf_amd64_178f1bdb49a6e2fd\lan7800-x64-n650f.sys","AE7062B5DDF4A707666AAEE0EA1A3FE1"
"C:\Windows\System32\DriverStore\FileRepository\net7800-x64-n650f.inf_amd64_178f1bdb49a6e2fd\net7800-x64-n650f.inf","C22DAF88DFE0044B7B07F5ED4C4C3C5E"
"C:\Windows\System32\DriverStore\FileRepository\net8185.inf_amd64_7a30f5a9441cd55b\net8185.inf","4BA174DD9CC2B5F50CD581A559B65C16"
"C:\Windows\System32\DriverStore\FileRepository\net8185.inf_amd64_7a30f5a9441cd55b\RTL85n64.sys","3DD7FBCD989F6E7D846D57520A64205E"
"C:\Windows\System32\DriverStore\FileRepository\net8187bv64.inf_amd64_bc859d32f3e2f0d5\net8187bv64.inf","A07301B6D1D28F73A9EA3E6F080B339B"
"C:\Windows\System32\DriverStore\FileRepository\net8187bv64.inf_amd64_bc859d32f3e2f0d5\RTL8187B.sys","7A4A013410246D8A709DF98961EC3328"
"C:\Windows\System32\DriverStore\FileRepository\net8187se64.inf_amd64_99a4ca261f585f17\net8187se64.inf","4F96AEB6E44125507541EE00A0BF18A7"
"C:\Windows\System32\DriverStore\FileRepository\net8187se64.inf_amd64_99a4ca261f585f17\RTL8187Se.sys","76748FE428D152DC0FB2BEA443A7358E"
"C:\Windows\System32\DriverStore\FileRepository\net8192se64.inf_amd64_167684f9283b4eca\net8192se64.inf","E358A9D7C156F56C5B8BAAB21024A370"
"C:\Windows\System32\DriverStore\FileRepository\net8192se64.inf_amd64_167684f9283b4eca\rtl8192se.sys","5065AF94871CA7E884F0C9D92073C378"
"C:\Windows\System32\DriverStore\FileRepository\net8192su64.inf_amd64_66c8bfc7a4b1feed\net8192su64.inf","C7EE72D36E9441946995448CB8B78E07"
"C:\Windows\System32\DriverStore\FileRepository\net8192su64.inf_amd64_66c8bfc7a4b1feed\RTL8192su.sys","14190644E437A95B244BFC9B37ACDB61"
"C:\Windows\System32\DriverStore\FileRepository\net819xp.inf_amd64_ff7a5dd4f9b1ceba\net819xp.inf","6C66A2041BE135C3372BCEE4A1A09DFC"
"C:\Windows\System32\DriverStore\FileRepository\net819xp.inf_amd64_ff7a5dd4f9b1ceba\rtl819xp.sys","A88951B1FD37079237E1A2D323EBE0E4"
"C:\Windows\System32\DriverStore\FileRepository\net9500-x64-n650f.inf_amd64_e92c5a65e41993f9\lan9500-x64-n650f.sys","D7A8C7DEFCC70B6917DA9F84585565A1"
"C:\Windows\System32\DriverStore\FileRepository\net9500-x64-n650f.inf_amd64_e92c5a65e41993f9\net9500-x64-n650f.inf","ADF0ADCDAA7A7BC8F0A9F35E89296CCD"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\Data61x4_2_2.msc","345B4D382AC78DEBE516B841B6DBF1E6"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\Data9377_2_0.msc","0DDA727D9AA01947D6651E9864F81BCB"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA324i_1.bin","CB37C63D9CA28F53FEA1FF09AD7C7A82"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA324i_5.bin","F8A3CD8AA77A23F178E0CA2834255715"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA324i_5_B.bin","F8BE4E8E11BCBEA424DDC712759E5CF1"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA324i_5_RV_0520.bin","A14175410DE8A8E985927D89B7A089FE"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA324i_5_RV_0521.bin","A3B480DD6D6F591AD5059A69958B8A92"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA324i_5_RV_0522.bin","9FD3D85C0D609114353BF79C00A245D7"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA324i_5_SS_N.bin","469CB6E8160CCCD09D6F425DCA218134"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA324i_5_SS_S.bin","7E7A0AEB47EF07157AB963DCB4F694D0"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA324i_5_SS_T.bin","96C64A181350BB45D2CC39C27375CCC6"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA324i_5_SS_V.bin","D3C862263938E4796D2741F954E07426"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA344a.bin","0B61165CC313CA09C341976249E1BBF7"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA344a_AC_BRN.bin","696A4853DDB1F36D3613470FC9077C1D"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA344a_BLP.bin","D7DA8CC7FAF5EC6F7DF65F9B01ABD980"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA344a_highTX.bin","983CD53B6B9FF1FFB3F6713F0F2F0A34"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA344a_highTX_LE_1.bin","22F0AA29EB648286418C5269AF257D32"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA344a_highTX_LE_2.bin","AC98929CB4968B97FD01553998275859"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA344a_highTX_LE_3.bin","9495B1E9929F065B16353B74F373E97B"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA344a_highTX_LE_4.bin","FAE4AB35A919ADF17CFDB24025CB6CAC"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA344a_highTX_LE_5.bin","7B2C379C82B4461D84CD45A2E5A64701"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA344a_highTX_LE_6.bin","EB31A70454C4AC558AC8589F764F30D0"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA344a_highTX_LE_7.bin","94A2745BF4CA9E1052392F8771ECD883"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA344a_highTX_LE_8.bin","1177032728DF724B1764DD7D53849A99"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA344a_highTX_LE_9.bin","71941F87D49A925811CCAB1A132ADFAF"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA344A_power1213.bin","4E65C6EDB4427884DA865FB0B242CD5B"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA344A_power1213_DE_0410.bin","8495E61A76C657F23DD80D529E7FD1EB"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA344A_power1213_DE_0419.bin","24827F10A04BE7EBAC5C17CD534DB087"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA344A_power1213_DE_5459.bin","04208B011120082164BBE716C14A7399"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA344A_power1213_DE_P87G.bin","E1408FF136E8D798D2E7ACABC41EDADD"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA344A_power1213_RV_0519.bin","653B1705084C62CD250C75B3B4A4AC72"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA344a_VA_1.bin","74FF542DC14D07DD63E0BD89AE2B9C8A"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA354xp.bin","5A428D4F28A00D48C51DFE94531E30C0"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA364xp.bin","DF5BA1CA92F98BBD9CB537DDC5747011"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA364xp_LE_1.bin","E150CCB53B5DBBA34CFEA86E8650E399"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA364xp_LE_2.bin","985914793EC7781A48307F9C431FAD0E"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA364xp_power1213.bin","24F49E0FEC1B44727073CEF85C35D2A9"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA364xp_powerA.bin","02CA947945B628711328DA00CA326FE9"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA364xp_RV_0519.bin","F635C0B2E4A972F894E4B17AA2C34832"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA364xp_RV_0520.bin","7EC1B0EA642CEC061B8C942C6298FEB6"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA364xp_ssku.bin","6B75BF39E1628E224B5564F50BF9AB31"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA364xp_ssku_DE_0522.bin","526F3BDAA87A315C9E71B6F187B03D08"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA364xp_ssku_DE_0523.bin","68966E2B26D0FAA800665F4DE4385A22"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA364xp_ssku_DE_0524.bin","2608E1CC88CBE8E56FDE4FC2B54588EA"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_NFA364xp_ssku_RV_0519.bin","F635C0B2E4A972F894E4B17AA2C34832"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_QCA9008.bin","466914BDF5B5C389422D1BDFCB90E72B"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_SS_620.bin","687F24C87A77923B9FB6865BC378732E"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_SS_620_K.bin","A4A359E22181EBD6933026072D3842EE"
"C:\Windows\System32\DriverStore\FileRepository\netathr10x.inf_amd64_2691c4f95b80eb3b\eeprom_ar6320_3p0_SS_700.bin","9B449495E33B60A387ADE7F120F899A9"
